Region,CalYr,VehClass,MdlYr,Speed,Fuel,VMT,ROG_RUNEX,TOG_RUNEX,CO_RUNEX,NOx_RUNEX,CO2_RUNEX,PM10_RUNEX,PM2_5_RUNEX
Alpine,2016,All Other Buses,1994,50,DSL,0.0572528829671,4.01511327827e-08,4.57090083171e-08,1.24179646727e-07,9.06468050237e-07,6.40971886068e-05,1.93298246142e-08,1.84936249578e-08
Alpine,2016,All Other Buses,1994,55,DSL,0.0838989118014,6.73014006133e-08,7.66175215289e-08,1.6816635881e-07,1.35039233416e-06,9.28494315508e-05,3.28027770735e-08,3.13837434577e-08
Alpine,2016,All Other Buses,1994,60,DSL,0.100818602403,8.94687356824e-08,1.01853345099e-07,1.99897694992e-07,1.63818406329e-06,0.000111479580538,4.36668205147e-08,4.17778131886e-08
Alpine,2016,All Other Buses,1994,65,DSL,0.0158659815142,1.40798351951e-08,1.60288205944e-08,3.1458213642e-08,2.57850204537e-07,1.75437163567e-05,6.87191600118e-09,6.57463995687e-09
Alpine,2016,All Other Buses,1994,70,DSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alpine,2016,All Other Buses,1994,75,DSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alpine,2016,All Other Buses,1994,80,DSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alpine,2016,All Other Buses,1994,85,DSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alpine,2016,All Other Buses,1994,90,DSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alpine,2016,All Other Buses,1996,5,DSL,0.0206368916775,1.22476564438e-07,1.39430245539e-07,1.3146034675e-07,8.23677039202e-07,5.35239170961e-05,2.93057754797e-08,2.80380206049e-08
Alpine,2016,All Other Buses,1996,10,DSL,0.102722672568,4.60514258421e-07,5.24260428273e-07,5.68643822816e-07,3.30141891632e-06,0.000241720097818,1.17843173413e-07,1.12745329895e-07
Alpine,2016,All Other Buses,1996,15,DSL,0.138639954232,3.15265658037e-07,3.58905953247e-07,5.68182631395e-07,2.93558615363e-06,0.000267699444467,9.82616261102e-08,9.40108716608e-08
Alpine,2016,All Other Buses,1996,20,DSL,0.147032709895,1.4711795594e-07,1.6748259403e-07,4.36587766226e-07,2.36284424034e-06,0.000232866465227,6.06168776904e-08,5.79946183939e-08
Alpine,2016,All Other Buses,1996,25,DSL,0.153128736217,1.05380965723e-07,1.1996820774e-07,3.59757071728e-07,2.37507632109e-06,0.000217462180417,4.56581682061e-08,4.36830160604e-08
Alpine,2016,All Other Buses,1996,30,DSL,0.184124899434,9.76652394114e-08,1.11184440666e-07,3.55322801507e-07,2.83247651727e-06,0.000245399713441,4.27716008755e-08,4.09213203547e-08
Alpine,2016,All Other Buses,1996,35,DSL,0.217107506672,8.96440557869e-08,1.02052933692e-07,3.43006242596e-07,3.32815996193e-06,0.000273663460776,3.99967862497e-08,3.82665429813e-08
Alpine,2016,All Other Buses,1996,40,DSL,0.269505171885,9.04439569589e-08,1.02963560287e-07,3.50276310407e-07,4.13920040045e-06,0.000324272985897,4.14979542219e-08,3.97027710915e-08
Alpine,2016,All Other Buses,1996,45,DSL,0.220688999814,6.58521338926e-08,7.49676416875e-08,2.40411832371e-07,3.41180902005e-06,0.000256203415994,3.12522472488e-08,2.99002888668e-08
Alpine,2016,All Other Buses,1996,50,DSL,0.246986879828,7.43667915837e-08,8.4660931322e-08,2.34429589104e-07,3.86585104835e-06,0.000279988807533,3.63613972102e-08,3.47884192625e-08
Alpine,2016,All Other Buses,1996,55,DSL,0.361936890736,1.24287087645e-07,1.41491388391e-07,3.18305128774e-07,5.76210620205e-06,0.000405840895692,6.18656618476e-08,5.91893807013e-08
Alpine,2016,All Other Buses,1996,60,DSL,0.434927828009,1.65224029395e-07,1.880949804e-07,3.78366172619e-07,6.99010969804e-06,0.000487272480417,8.23551233441e-08,7.87924771633e-08
Alpine,2016,All Other Buses,1996,65,DSL,0.0684452741333,2.60015645288e-08,2.96008019435e-08,5.95440777524e-08,1.10024340718e-06,7.66828341438e-05,1.29603548694e-08,1.23996956547e-08
Alpine,2016,All Other Buses,1996,70,DSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alpine,2016,All Other Buses,1996,75,DSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alpine,2016,All Other Buses,1996,80,DSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
